"","plot_id","EDGE.farm","TOTALAREA.farm","CONT.mean.farm","pca.all.farm$x.PC1","pca.all.farm$x.PC2","pca.all.farm$x.PC3","pca.all.farm$x.PC4","pca.all.farm$x.PC5","pca.all.farm$x.PC6","pca.all.farm$x.PC7"
"48",48,33.8957908399777,67.4125,0.81626754946407,1.13125726191785,0.662851951821311,-0.858626074459475,-0.155310246938542,0.159875157088862,-0.469741409488105,0.234960996907227
"49",49,40.453074433657,71.07,0.928416491167972,0.694394505788743,-0.437983803896219,0.306126062399412,0.807047616613195,-0.228418603124775,-0.0948904760912556,-0.110617563163024
"50",50,76.1372566139876,28.6325,0.929745027773591,-0.891647828882769,-1.0938874039439,0.299030447366952,0.298222588906822,-0.350688108379032,0.0332723966942294,-0.056246840330712
"51",51,21.7184628060761,118.3325,0.80367295673909,1.27786469695704,0.858087527610243,-0.168272695787005,-1.8216356359014,1.24448103530068,-0.0500716646080915,-0.00378180870849594
"52",52,30.1516919486581,53.5625,0.558606480355416,0.614146866752476,2.18094025646484,-2.23833378588057,-0.574887427024249,0.567848237662501,1.05859796374362,0.400790151146365
"53",53,33.5507122018191,58.27,0.752934413796966,0.430151516580864,0.719980510194385,-0.736035326037775,0.187903506758755,0.253500118062893,0.669138237648343,-0.0837224926999857
"54",54,20.4272363150868,149.8,0.8711227537005,1.721791882104,0.610500195502422,0.106640196660228,-0.993404245499512,0.503191857199325,-0.427610436831467,0.0431686808319114
"55",55,55.7967151524383,98.4825,0.920536249750661,-0.288305288739866,-0.150667700092974,0.973147670881293,0.417550175689156,0.25769646543481,-0.162133731804037,-0.0961799345877205
"56",56,32.6129666011788,50.9,0.826579226704914,1.02022928355484,0.653104166150684,-1.06460446362411,-0.479188341701844,0.24241349810921,-0.918805299929468,0.0563583601262592
"57",57,62.1453527269123,100.8925,0.948484347246724,0.0423109673508637,-0.533978938746,1.04748793377378,-0.344253421408782,0.432668822676473,-0.230105499726258,0.237926036315336
"58",58,11.0572514083584,95.4125,0.811639077567207,2.32608969743918,0.743301492499642,-0.989117958630616,-0.860156917001065,0.388760833586225,-0.250391772062314,0.205757613449409
"59",59,33.5855817311549,93.4925,0.643584434035742,0.514794756179982,2.24500718851298,-1.56718000889166,0.964122160527078,-0.17143771703297,0.216813520252664,0.335706347469471
"60",60,31.1102469375851,38.5725,0.969517157929139,1.79075540116396,-1.08416886384073,-0.0941668715590163,-0.321146486200907,0.0848104806027878,-0.298056730427779,0.0906219001599355
"61",61,99.2982793424974,52.015,0.926475472862778,-1.27729301509401,-0.684913897703016,0.605263410486579,0.192386888229933,-0.0934747206537032,-0.49570357814726,0.661554949618961
"62",62,18.31429696731,50.78,0.902299243132097,2.14259288091719,-0.430199779980394,-0.497814344522042,-0.900229620518747,0.474768655429869,-0.165230658648969,0.0692564262189645
"63",63,15.2166721799537,113.3625,0.87466729885989,2.21218994466027,0.162045333405615,-0.295613654317036,-0.68770314435673,0.234508251760611,-0.0692175183735313,0.100961925516581
"64",64,22.6198514517218,88.86,0.865604513815397,2.01581595971368,0.367112213023412,-0.677797412191771,-0.347675477235785,0.0899047457099968,-0.578653770166478,0.27737238903799
"65",65,34.2183728524776,140.86,0.811199629702958,0.561222405332764,1.21807161777453,0.0678819377864818,0.399705724378457,0.148790157473447,-0.260264108645341,0.00568368282285867
"66",66,36.2753036437247,46.3125,0.799249541714312,0.667004103371162,0.41891286141696,-0.862222601231334,0.00217619465848567,0.105231703861539,0.0755060821903798,0.00372559055752011
"67",67,13.7931034482759,96.7875,0.815844868819367,1.98698665596845,0.749681065866921,-0.832871426197958,-0.0935627483397031,0.0697592569402834,-0.149978510008275,0.0821030229117809
"68",68,14.6010520623372,101.705,0.836118209627525,1.82481848717176,0.579432890288679,-0.451915443405203,-0.925432238848216,0.610758076069233,-0.194836058083623,-0.025911621724384
"69",69,17.2154524241639,48.2125,0.981332341143192,2.29321059199146,-1.12100210797832,0.00356247258620601,-0.32034962314056,0.156679818365264,-0.16698474723125,-0.0860047643328472
"70",70,21.9698380189909,13.4275,0.81597819921624,1.08268709995112,-0.254164600632891,-1.27886135603474,-0.65251442254712,0.00804491980347386,0.400753264525273,-0.468619462115432
"71",71,18.3462193683659,57.2325,0.854867619304048,1.88020906252832,-0.137544540045995,-0.481613874667737,-1.55496719300712,0.966450259274329,0.173563581205828,0.0441990963697125
"72",72,45.2761627906977,68.8,0.914366102015847,0.82903825777727,-0.439026150525561,0.202072737085619,-0.465180585138892,0.373021779879958,-0.180373042311767,0.181145296380104
"73",73,78.8616492370993,14.5825,0.882053109673632,-0.979937769440947,-1.10178571485776,-0.445363321033947,-0.422375066293883,-0.569767849767611,0.202239962065745,-0.0841090021906827
"74",74,59.9688473520249,19.26,0.922615313225118,0.193047736300256,-1.16790754594695,-0.210409556277172,-0.232308996998959,-0.247524343253919,0.088625167306854,0.0562287527753682
"75",75,96.8600319318787,51.6725,0.850786301453994,-1.62433301533215,-0.099754483437043,0.233971859407963,0.65681439015768,-0.23117100001894,-0.114743489094057,0.546275572292806
"76",76,51.4663415260219,77.915,0.953069208957348,0.0909615817215891,-0.926199989686123,1.10792597353016,-0.048185340174684,0.406745381591319,0.380868149245381,-0.157237970207928
"77",77,37.1809683856738,47.605,0.934633199844195,0.824002496582565,-0.802600751381903,0.289613236344737,-0.545816113741583,0.496141804732175,0.0123075684390013,-0.192287901489015
"78",78,106.58694979899,24.2525,0.633318139488886,-4.32813492097187,0.884119347654072,-0.780639952853318,-0.913487083107358,0.1689213219423,0.981058843918599,-0.619564351911533
"79",79,13.8271604938272,187.3125,0.863899570316478,1.91322506125593,0.864884029479843,0.252396509086248,-1.26962971079626,0.529883089633148,-0.396404352429132,-0.0496592114340429
"80",80,63.1278476148652,45.5425,0.965418066210218,0.740637527260629,-1.08807977585162,0.12225993926133,0.429394217403801,-0.436833505338815,-0.337041646147947,0.543477694572765
"81",81,60.6885955723165,71.595,0.935680574174346,-0.421170392601781,-0.832381757918061,1.17877546952281,-0.568684952876591,0.781294350767698,0.341363010246749,-0.10263567806653
